Sample_ID_1	Sample_ID_2	Population_1	Population_2	CHRType	K	Value
7149	KAZ14059	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 4	-0.0033485
7150	KAZ14059	KAZ14001	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7151	KAZ14059	KAZ14003	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7152	KAZ14059	KAZ14032	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7153	KAZ14059	KAZ14035	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7154	KAZ14059	KAZ14053	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7155	KAZ14059	KAZ14054	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7156	KAZ14059	KAZ14055	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7157	KAZ14059	KAZ14057	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7158	KAZ14059	KAZ14059	Chokpak	Error	Allosome	K = 4	NA
7159	KAZ14059	KAZ14061	Chokpak	Error	Allosome	K = 4	0.068669
7160	KAZ14059	Lesina_280	Chokpak	Lesina	Allosome	K = 4	-0.038708
7161	KAZ14059	Lesina_281	Chokpak	Lesina	Allosome	K = 4	-0.037969
7162	KAZ14059	Lesina_282	Chokpak	Lesina	Allosome	K = 4	-0.049705
7163	KAZ14059	Lesina_285	Chokpak	Lesina	Allosome	K = 4	0.01524
7164	KAZ14059	Lesina_286	Chokpak	Lesina	Allosome	K = 4	-0.002961
7165	KAZ14059	Lesina_287	Chokpak	Lesina	Allosome	K = 4	-0.015734
7166	KAZ14059	Lesina_288	Chokpak	Lesina	Allosome	K = 4	-0.072238
7167	KAZ14059	Lesina_289	Chokpak	Lesina	Allosome	K = 4	-0.058416
7168	KAZ14059	Lesina_292	Chokpak	Lesina	Allosome	K = 4	-0.079847
7169	KAZ14059	Lesina_295	Chokpak	Lesina	Allosome	K = 4	-0.043104
7170	KAZ14059	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 4	-0.020359
7171	KAZ14059	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 4	0.041782
7172	KAZ14059	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 4	0.022434
7173	KAZ14059	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 4	0.031454
7174	KAZ14059	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 4	-0.012651
7175	KAZ14059	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 4	0.024616
7176	KAZ14059	PI22NLD0001M	Chokpak	Error	Allosome	K = 4	-0.002182
7177	KAZ14061	Crotone517	Chokpak	Crotone	Allosome	K = 4	0.00328694
7178	KAZ14061	Crotone505	Chokpak	Crotone	Allosome	K = 4	0.00328694
7179	KAZ14061	Crotone518	Chokpak	Crotone	Allosome	K = 4	0.00328694
7180	KAZ14061	Crotone510	Chokpak	Crotone	Allosome	K = 4	0.00328694
7181	KAZ14061	Crotone500	Chokpak	Crotone	Allosome	K = 4	0.00328694
7182	KAZ14061	Crotone502	Chokpak	Crotone	Allosome	K = 4	0.00328694
7183	KAZ14061	Crotone501	Chokpak	Crotone	Allosome	K = 4	0.00328694
7184	KAZ14061	Crotone514	Chokpak	Crotone	Allosome	K = 4	0.00328694
7185	KAZ14061	Crotone498	Chokpak	Crotone	Allosome	K = 4	0.00328694
7186	KAZ14061	Crotone512	Chokpak	Crotone	Allosome	K = 4	0.00328694
7187	KAZ14061	FR046	Chokpak	Error	Allosome	K = 4	-0.0065321
7188	KAZ14061	FR049	Chokpak	Error	Allosome	K = 4	-0.0065321
7189	KAZ14061	FR051	Chokpak	Error	Allosome	K = 4	-0.0065321
7190	KAZ14061	FR063	Chokpak	Error	Allosome	K = 4	-0.0065321
7191	KAZ14061	FR064	Chokpak	Error	Allosome	K = 4	-0.0065321
7192	KAZ14061	Guglionesi_433	Chokpak	Guglionesi	Allosome	K = 4	-0.0033485
7193	KAZ14061	Guglionesi_426	Chokpak	Guglionesi	Allosome	K = 4	-0.0033485
7194	KAZ14061	Guglionesi_431	Chokpak	Guglionesi	Allosome	K = 4	-0.0033485
7195	KAZ14061	Guglionesi_336	Chokpak	Guglionesi	Allosome	K = 4	-0.0033485
7196	KAZ14061	Guglionesi_428	Chokpak	Guglionesi	Allosome	K = 4	-0.0033485
7197	KAZ14061	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 4	-0.0033485
7198	KAZ14061	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 4	-0.0033485
7199	KAZ14061	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 4	-0.0033485
7200	KAZ14061	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 4	-0.0033485
7201	KAZ14061	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 4	-0.0033485
7202	KAZ14061	KAZ14001	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7203	KAZ14061	KAZ14003	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7204	KAZ14061	KAZ14032	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7205	KAZ14061	KAZ14035	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7206	KAZ14061	KAZ14053	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7207	KAZ14061	KAZ14054	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7208	KAZ14061	KAZ14055	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7209	KAZ14061	KAZ14057	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7210	KAZ14061	KAZ14059	Chokpak	Error	Allosome	K = 4	0.0421853111111111
7211	KAZ14061	KAZ14061	Chokpak	Error	Allosome	K = 4	NA
7212	KAZ14061	Lesina_280	Chokpak	Lesina	Allosome	K = 4	-0.040286
7213	KAZ14061	Lesina_281	Chokpak	Lesina	Allosome	K = 4	-0.029076
7214	KAZ14061	Lesina_282	Chokpak	Lesina	Allosome	K = 4	-0.061606
7215	KAZ14061	Lesina_285	Chokpak	Lesina	Allosome	K = 4	-0.03365
7216	KAZ14061	Lesina_286	Chokpak	Lesina	Allosome	K = 4	-0.039209
7217	KAZ14061	Lesina_287	Chokpak	Lesina	Allosome	K = 4	-0.029949
7218	KAZ14061	Lesina_288	Chokpak	Lesina	Allosome	K = 4	-0.034419
7219	KAZ14061	Lesina_289	Chokpak	Lesina	Allosome	K = 4	-0.044185
7220	KAZ14061	Lesina_292	Chokpak	Lesina	Allosome	K = 4	-0.084882
7221	KAZ14061	Lesina_295	Chokpak	Lesina	Allosome	K = 4	-0.052135
7222	KAZ14061	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 4	0.007135
7223	KAZ14061	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 4	-0.003095
7224	KAZ14061	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 4	0.015976
7225	KAZ14061	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 4	-0.002085
7226	KAZ14061	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 4	-0.023845
7227	KAZ14061	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 4	0.013766
7228	KAZ14061	PI22NLD0001M	Chokpak	Error	Allosome	K = 4	0.016705
7229	Lesina_280	Crotone517	Lesina	Crotone	Allosome	K = 4	-0.00321472
7230	Lesina_280	Crotone505	Lesina	Crotone	Allosome	K = 4	-0.00321472
7231	Lesina_280	Crotone518	Lesina	Crotone	Allosome	K = 4	-0.00321472
7232	Lesina_280	Crotone510	Lesina	Crotone	Allosome	K = 4	-0.00321472
7233	Lesina_280	Crotone500	Lesina	Crotone	Allosome	K = 4	-0.00321472
7234	Lesina_280	Crotone502	Lesina	Crotone	Allosome	K = 4	-0.00321472
7235	Lesina_280	Crotone501	Lesina	Crotone	Allosome	K = 4	-0.00321472
7236	Lesina_280	Crotone514	Lesina	Crotone	Allosome	K = 4	-0.00321472
7237	Lesina_280	Crotone498	Lesina	Crotone	Allosome	K = 4	-0.00321472
7238	Lesina_280	Crotone512	Lesina	Crotone	Allosome	K = 4	-0.00321472
7239	Lesina_280	FR046	Lesina	Error	Allosome	K = 4	0.00638196
7240	Lesina_280	FR049	Lesina	Error	Allosome	K = 4	0.00638196
7241	Lesina_280	FR051	Lesina	Error	Allosome	K = 4	0.00638196
7242	Lesina_280	FR063	Lesina	Error	Allosome	K = 4	0.00638196
7243	Lesina_280	FR064	Lesina	Error	Allosome	K = 4	0.00638196
7244	Lesina_280	Guglionesi_433	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7245	Lesina_280	Guglionesi_426	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7246	Lesina_280	Guglionesi_431	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7247	Lesina_280	Guglionesi_336	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7248	Lesina_280	Guglionesi_428	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7249	Lesina_280	Guglionesi_429	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7250	Lesina_280	Guglionesi_434	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7251	Lesina_280	Guglionesi_435	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7252	Lesina_280	Guglionesi_427	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7253	Lesina_280	Guglionesi_432	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7254	Lesina_280	KAZ14001	Lesina	Error	Allosome	K = 4	-0.03865818
7255	Lesina_280	KAZ14003	Lesina	Error	Allosome	K = 4	-0.03865818
7256	Lesina_280	KAZ14032	Lesina	Error	Allosome	K = 4	-0.03865818
7257	Lesina_280	KAZ14035	Lesina	Error	Allosome	K = 4	-0.03865818
7258	Lesina_280	KAZ14053	Lesina	Error	Allosome	K = 4	-0.03865818
7259	Lesina_280	KAZ14054	Lesina	Error	Allosome	K = 4	-0.03865818
7260	Lesina_280	KAZ14055	Lesina	Error	Allosome	K = 4	-0.03865818
7261	Lesina_280	KAZ14057	Lesina	Error	Allosome	K = 4	-0.03865818
7262	Lesina_280	KAZ14059	Lesina	Error	Allosome	K = 4	-0.03865818
7263	Lesina_280	KAZ14061	Lesina	Error	Allosome	K = 4	-0.03865818
7264	Lesina_280	Lesina_280	Lesina	Lesina	Allosome	K = 4	NA
7265	Lesina_280	Lesina_281	Lesina	Lesina	Allosome	K = 4	0.054777
7266	Lesina_280	Lesina_282	Lesina	Lesina	Allosome	K = 4	0.068673
7267	Lesina_280	Lesina_285	Lesina	Lesina	Allosome	K = 4	-0.011687
7268	Lesina_280	Lesina_286	Lesina	Lesina	Allosome	K = 4	0.093022
7269	Lesina_280	Lesina_287	Lesina	Lesina	Allosome	K = 4	0.047244
7270	Lesina_280	Lesina_288	Lesina	Lesina	Allosome	K = 4	0.02785
7271	Lesina_280	Lesina_289	Lesina	Lesina	Allosome	K = 4	0.006394
7272	Lesina_280	Lesina_292	Lesina	Lesina	Allosome	K = 4	0.079394
7273	Lesina_280	Lesina_295	Lesina	Lesina	Allosome	K = 4	0.067929
7274	Lesina_280	PDOM2022NLD0042M	Lesina	Error	Allosome	K = 4	-0.043104
7275	Lesina_280	PDOM2022NLD0044M	Lesina	Error	Allosome	K = 4	-0.019296
7276	Lesina_280	PDOM2022NLD0045M	Lesina	Error	Allosome	K = 4	-0.008506
7277	Lesina_280	PDOM2022NLD0046M	Lesina	Error	Allosome	K = 4	0.014974
7278	Lesina_280	PDOM2022NLD0072M	Lesina	Error	Allosome	K = 4	-0.029248
7279	Lesina_280	PDOM2022NLD0077M	Lesina	Error	Allosome	K = 4	-0.0171
7280	Lesina_280	PI22NLD0001M	Lesina	Error	Allosome	K = 4	0.006046
7281	Lesina_282	Crotone517	Lesina	Crotone	Allosome	K = 4	-0.00321472
7282	Lesina_282	Crotone505	Lesina	Crotone	Allosome	K = 4	-0.00321472
7283	Lesina_282	Crotone518	Lesina	Crotone	Allosome	K = 4	-0.00321472
7284	Lesina_282	Crotone510	Lesina	Crotone	Allosome	K = 4	-0.00321472
7285	Lesina_282	Crotone500	Lesina	Crotone	Allosome	K = 4	-0.00321472
7286	Lesina_282	Crotone502	Lesina	Crotone	Allosome	K = 4	-0.00321472
7287	Lesina_282	Crotone501	Lesina	Crotone	Allosome	K = 4	-0.00321472
7288	Lesina_282	Crotone514	Lesina	Crotone	Allosome	K = 4	-0.00321472
7289	Lesina_282	Crotone498	Lesina	Crotone	Allosome	K = 4	-0.00321472
7290	Lesina_282	Crotone512	Lesina	Crotone	Allosome	K = 4	-0.00321472
7291	Lesina_282	FR046	Lesina	Error	Allosome	K = 4	0.00638196
7292	Lesina_282	FR049	Lesina	Error	Allosome	K = 4	0.00638196
7293	Lesina_282	FR051	Lesina	Error	Allosome	K = 4	0.00638196
7294	Lesina_282	FR063	Lesina	Error	Allosome	K = 4	0.00638196
7295	Lesina_282	FR064	Lesina	Error	Allosome	K = 4	0.00638196
7296	Lesina_282	Guglionesi_433	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7297	Lesina_282	Guglionesi_426	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7298	Lesina_282	Guglionesi_431	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7299	Lesina_282	Guglionesi_336	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7300	Lesina_282	Guglionesi_428	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7301	Lesina_282	Guglionesi_429	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7302	Lesina_282	Guglionesi_434	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7303	Lesina_282	Guglionesi_435	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7304	Lesina_282	Guglionesi_427	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7305	Lesina_282	Guglionesi_432	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7306	Lesina_282	KAZ14001	Lesina	Error	Allosome	K = 4	-0.03865818
7307	Lesina_282	KAZ14003	Lesina	Error	Allosome	K = 4	-0.03865818
7308	Lesina_282	KAZ14032	Lesina	Error	Allosome	K = 4	-0.03865818
7309	Lesina_282	KAZ14035	Lesina	Error	Allosome	K = 4	-0.03865818
7310	Lesina_282	KAZ14053	Lesina	Error	Allosome	K = 4	-0.03865818
7311	Lesina_282	KAZ14054	Lesina	Error	Allosome	K = 4	-0.03865818
7312	Lesina_282	KAZ14055	Lesina	Error	Allosome	K = 4	-0.03865818
7313	Lesina_282	KAZ14057	Lesina	Error	Allosome	K = 4	-0.03865818
7314	Lesina_282	KAZ14059	Lesina	Error	Allosome	K = 4	-0.03865818
7315	Lesina_282	KAZ14061	Lesina	Error	Allosome	K = 4	-0.03865818
7316	Lesina_282	Lesina_280	Lesina	Lesina	Allosome	K = 4	0.04281
7317	Lesina_282	Lesina_281	Lesina	Lesina	Allosome	K = 4	0.015908
7318	Lesina_282	Lesina_282	Lesina	Lesina	Allosome	K = 4	NA
7319	Lesina_282	Lesina_285	Lesina	Lesina	Allosome	K = 4	0.019117
7320	Lesina_282	Lesina_286	Lesina	Lesina	Allosome	K = 4	0.046893
7321	Lesina_282	Lesina_287	Lesina	Lesina	Allosome	K = 4	0.062708
7322	Lesina_282	Lesina_288	Lesina	Lesina	Allosome	K = 4	0.082998
7323	Lesina_282	Lesina_289	Lesina	Lesina	Allosome	K = 4	0.047154
7324	Lesina_282	Lesina_292	Lesina	Lesina	Allosome	K = 4	0.02828
7325	Lesina_282	Lesina_295	Lesina	Lesina	Allosome	K = 4	0.074407
7326	Lesina_282	PDOM2022NLD0042M	Lesina	Error	Allosome	K = 4	-0.020675
7327	Lesina_282	PDOM2022NLD0044M	Lesina	Error	Allosome	K = 4	0.041852
7328	Lesina_282	PDOM2022NLD0045M	Lesina	Error	Allosome	K = 4	-0.012339
7329	Lesina_282	PDOM2022NLD0046M	Lesina	Error	Allosome	K = 4	0.018016
7330	Lesina_282	PDOM2022NLD0072M	Lesina	Error	Allosome	K = 4	0.042052
7331	Lesina_282	PDOM2022NLD0077M	Lesina	Error	Allosome	K = 4	-0.012704
7332	Lesina_282	PI22NLD0001M	Lesina	Error	Allosome	K = 4	-0.023631
7333	Lesina_287	Crotone517	Lesina	Crotone	Allosome	K = 4	-0.00321472
7334	Lesina_287	Crotone505	Lesina	Crotone	Allosome	K = 4	-0.00321472
7335	Lesina_287	Crotone518	Lesina	Crotone	Allosome	K = 4	-0.00321472
7336	Lesina_287	Crotone510	Lesina	Crotone	Allosome	K = 4	-0.00321472
7337	Lesina_287	Crotone500	Lesina	Crotone	Allosome	K = 4	-0.00321472
7338	Lesina_287	Crotone502	Lesina	Crotone	Allosome	K = 4	-0.00321472
7339	Lesina_287	Crotone501	Lesina	Crotone	Allosome	K = 4	-0.00321472
7340	Lesina_287	Crotone514	Lesina	Crotone	Allosome	K = 4	-0.00321472
7341	Lesina_287	Crotone498	Lesina	Crotone	Allosome	K = 4	-0.00321472
7342	Lesina_287	Crotone512	Lesina	Crotone	Allosome	K = 4	-0.00321472
7343	Lesina_287	FR046	Lesina	Error	Allosome	K = 4	0.00638196
7344	Lesina_287	FR049	Lesina	Error	Allosome	K = 4	0.00638196
7345	Lesina_287	FR051	Lesina	Error	Allosome	K = 4	0.00638196
7346	Lesina_287	FR063	Lesina	Error	Allosome	K = 4	0.00638196
7347	Lesina_287	FR064	Lesina	Error	Allosome	K = 4	0.00638196
7348	Lesina_287	Guglionesi_433	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7349	Lesina_287	Guglionesi_426	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7350	Lesina_287	Guglionesi_431	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7351	Lesina_287	Guglionesi_336	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7352	Lesina_287	Guglionesi_428	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7353	Lesina_287	Guglionesi_429	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7354	Lesina_287	Guglionesi_434	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7355	Lesina_287	Guglionesi_435	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7356	Lesina_287	Guglionesi_427	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7357	Lesina_287	Guglionesi_432	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7358	Lesina_287	KAZ14001	Lesina	Error	Allosome	K = 4	-0.03865818
7359	Lesina_287	KAZ14003	Lesina	Error	Allosome	K = 4	-0.03865818
7360	Lesina_287	KAZ14032	Lesina	Error	Allosome	K = 4	-0.03865818
7361	Lesina_287	KAZ14035	Lesina	Error	Allosome	K = 4	-0.03865818
7362	Lesina_287	KAZ14053	Lesina	Error	Allosome	K = 4	-0.03865818
7363	Lesina_287	KAZ14054	Lesina	Error	Allosome	K = 4	-0.03865818
7364	Lesina_287	KAZ14055	Lesina	Error	Allosome	K = 4	-0.03865818
7365	Lesina_287	KAZ14057	Lesina	Error	Allosome	K = 4	-0.03865818
7366	Lesina_287	KAZ14059	Lesina	Error	Allosome	K = 4	-0.03865818
7367	Lesina_287	KAZ14061	Lesina	Error	Allosome	K = 4	-0.03865818
7368	Lesina_287	Lesina_280	Lesina	Lesina	Allosome	K = 4	0.04281
7369	Lesina_287	Lesina_281	Lesina	Lesina	Allosome	K = 4	0.003812
7370	Lesina_287	Lesina_282	Lesina	Lesina	Allosome	K = 4	0.04281
7371	Lesina_287	Lesina_285	Lesina	Lesina	Allosome	K = 4	-0.06836
7372	Lesina_287	Lesina_286	Lesina	Lesina	Allosome	K = 4	-0.013605
7373	Lesina_287	Lesina_287	Lesina	Lesina	Allosome	K = 4	NA
7374	Lesina_287	Lesina_288	Lesina	Lesina	Allosome	K = 4	0.071148
7375	Lesina_287	Lesina_289	Lesina	Lesina	Allosome	K = 4	0.018651
7376	Lesina_287	Lesina_292	Lesina	Lesina	Allosome	K = 4	0.045005
7377	Lesina_287	Lesina_295	Lesina	Lesina	Allosome	K = 4	0.013594
7378	Lesina_287	PDOM2022NLD0042M	Lesina	Error	Allosome	K = 4	-0.013393
7379	Lesina_287	PDOM2022NLD0044M	Lesina	Error	Allosome	K = 4	-0.012975
7380	Lesina_287	PDOM2022NLD0045M	Lesina	Error	Allosome	K = 4	-0.067011
7381	Lesina_287	PDOM2022NLD0046M	Lesina	Error	Allosome	K = 4	-0.008341
7382	Lesina_287	PDOM2022NLD0072M	Lesina	Error	Allosome	K = 4	-0.019847
7383	Lesina_287	PDOM2022NLD0077M	Lesina	Error	Allosome	K = 4	-0.016037
7384	Lesina_287	PI22NLD0001M	Lesina	Error	Allosome	K = 4	-0.008762
7385	Lesina_295	Crotone517	Lesina	Crotone	Allosome	K = 4	-0.00321472
7386	Lesina_295	Crotone505	Lesina	Crotone	Allosome	K = 4	-0.00321472
7387	Lesina_295	Crotone518	Lesina	Crotone	Allosome	K = 4	-0.00321472
7388	Lesina_295	Crotone510	Lesina	Crotone	Allosome	K = 4	-0.00321472
7389	Lesina_295	Crotone500	Lesina	Crotone	Allosome	K = 4	-0.00321472
7390	Lesina_295	Crotone502	Lesina	Crotone	Allosome	K = 4	-0.00321472
7391	Lesina_295	Crotone501	Lesina	Crotone	Allosome	K = 4	-0.00321472
7392	Lesina_295	Crotone514	Lesina	Crotone	Allosome	K = 4	-0.00321472
7393	Lesina_295	Crotone498	Lesina	Crotone	Allosome	K = 4	-0.00321472
7394	Lesina_295	Crotone512	Lesina	Crotone	Allosome	K = 4	-0.00321472
7395	Lesina_295	FR046	Lesina	Error	Allosome	K = 4	0.00638196
7396	Lesina_295	FR049	Lesina	Error	Allosome	K = 4	0.00638196
7397	Lesina_295	FR051	Lesina	Error	Allosome	K = 4	0.00638196
7398	Lesina_295	FR063	Lesina	Error	Allosome	K = 4	0.00638196
7399	Lesina_295	FR064	Lesina	Error	Allosome	K = 4	0.00638196
7400	Lesina_295	Guglionesi_433	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7401	Lesina_295	Guglionesi_426	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7402	Lesina_295	Guglionesi_431	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7403	Lesina_295	Guglionesi_336	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7404	Lesina_295	Guglionesi_428	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7405	Lesina_295	Guglionesi_429	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7406	Lesina_295	Guglionesi_434	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7407	Lesina_295	Guglionesi_435	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7408	Lesina_295	Guglionesi_427	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7409	Lesina_295	Guglionesi_432	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7410	Lesina_295	KAZ14001	Lesina	Error	Allosome	K = 4	-0.03865818
7411	Lesina_295	KAZ14003	Lesina	Error	Allosome	K = 4	-0.03865818
7412	Lesina_295	KAZ14032	Lesina	Error	Allosome	K = 4	-0.03865818
7413	Lesina_295	KAZ14035	Lesina	Error	Allosome	K = 4	-0.03865818
7414	Lesina_295	KAZ14053	Lesina	Error	Allosome	K = 4	-0.03865818
7415	Lesina_295	KAZ14054	Lesina	Error	Allosome	K = 4	-0.03865818
7416	Lesina_295	KAZ14055	Lesina	Error	Allosome	K = 4	-0.03865818
7417	Lesina_295	KAZ14057	Lesina	Error	Allosome	K = 4	-0.03865818
7418	Lesina_295	KAZ14059	Lesina	Error	Allosome	K = 4	-0.03865818
7419	Lesina_295	KAZ14061	Lesina	Error	Allosome	K = 4	-0.03865818
7420	Lesina_295	Lesina_280	Lesina	Lesina	Allosome	K = 4	0.04281
7421	Lesina_295	Lesina_281	Lesina	Lesina	Allosome	K = 4	0.061649
7422	Lesina_295	Lesina_282	Lesina	Lesina	Allosome	K = 4	0.04281
7423	Lesina_295	Lesina_285	Lesina	Lesina	Allosome	K = 4	0.09588
7424	Lesina_295	Lesina_286	Lesina	Lesina	Allosome	K = 4	0.031017
7425	Lesina_295	Lesina_287	Lesina	Lesina	Allosome	K = 4	0.04281
7426	Lesina_295	Lesina_288	Lesina	Lesina	Allosome	K = 4	0.061559
7427	Lesina_295	Lesina_289	Lesina	Lesina	Allosome	K = 4	0.047144
7428	Lesina_295	Lesina_292	Lesina	Lesina	Allosome	K = 4	0.13716
7429	Lesina_295	Lesina_295	Lesina	Lesina	Allosome	K = 4	NA
7430	Lesina_295	PDOM2022NLD0042M	Lesina	Error	Allosome	K = 4	0.014057
7431	Lesina_295	PDOM2022NLD0044M	Lesina	Error	Allosome	K = 4	-0.018622
7432	Lesina_295	PDOM2022NLD0045M	Lesina	Error	Allosome	K = 4	-0.023373
7433	Lesina_295	PDOM2022NLD0046M	Lesina	Error	Allosome	K = 4	0.011093
7434	Lesina_295	PDOM2022NLD0072M	Lesina	Error	Allosome	K = 4	-0.00678
7435	Lesina_295	PDOM2022NLD0077M	Lesina	Error	Allosome	K = 4	-0.006565
7436	Lesina_295	PI22NLD0001M	Lesina	Error	Allosome	K = 4	-0.008574
7437	Lesina_281	Crotone517	Lesina	Crotone	Allosome	K = 4	-0.00321472
7438	Lesina_281	Crotone505	Lesina	Crotone	Allosome	K = 4	-0.00321472
7439	Lesina_281	Crotone518	Lesina	Crotone	Allosome	K = 4	-0.00321472
7440	Lesina_281	Crotone510	Lesina	Crotone	Allosome	K = 4	-0.00321472
7441	Lesina_281	Crotone500	Lesina	Crotone	Allosome	K = 4	-0.00321472
7442	Lesina_281	Crotone502	Lesina	Crotone	Allosome	K = 4	-0.00321472
7443	Lesina_281	Crotone501	Lesina	Crotone	Allosome	K = 4	-0.00321472
7444	Lesina_281	Crotone514	Lesina	Crotone	Allosome	K = 4	-0.00321472
7445	Lesina_281	Crotone498	Lesina	Crotone	Allosome	K = 4	-0.00321472
7446	Lesina_281	Crotone512	Lesina	Crotone	Allosome	K = 4	-0.00321472
7447	Lesina_281	FR046	Lesina	Error	Allosome	K = 4	0.00638196
7448	Lesina_281	FR049	Lesina	Error	Allosome	K = 4	0.00638196
7449	Lesina_281	FR051	Lesina	Error	Allosome	K = 4	0.00638196
7450	Lesina_281	FR063	Lesina	Error	Allosome	K = 4	0.00638196
7451	Lesina_281	FR064	Lesina	Error	Allosome	K = 4	0.00638196
7452	Lesina_281	Guglionesi_433	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7453	Lesina_281	Guglionesi_426	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7454	Lesina_281	Guglionesi_431	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7455	Lesina_281	Guglionesi_336	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7456	Lesina_281	Guglionesi_428	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7457	Lesina_281	Guglionesi_429	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7458	Lesina_281	Guglionesi_434	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7459	Lesina_281	Guglionesi_435	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7460	Lesina_281	Guglionesi_427	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7461	Lesina_281	Guglionesi_432	Lesina	Guglionesi	Allosome	K = 4	0.00329364
7462	Lesina_281	KAZ14001	Lesina	Error	Allosome	K = 4	-0.03865818
7463	Lesina_281	KAZ14003	Lesina	Error	Allosome	K = 4	-0.03865818
7464	Lesina_281	KAZ14032	Lesina	Error	Allosome	K = 4	-0.03865818
7465	Lesina_281	KAZ14035	Lesina	Error	Allosome	K = 4	-0.03865818
7466	Lesina_281	KAZ14053	Lesina	Error	Allosome	K = 4	-0.03865818
7467	Lesina_281	KAZ14054	Lesina	Error	Allosome	K = 4	-0.03865818
